item_id,difficulty,sub_task,training,question,answer,test_type,feedback_q,feedback_correct,feedback_wrong
lc_0_1_4,1,learning_curve,"Examples from an alien language (4 examples):

1. 'chadzchiix ma dzii' = 'The stone gives the river'
2. 'xeieiii xeieiii xiix' = 'The mountain takes the mountain'
3. Rule: To negate a word, change all 'ei' to 'ii'. 'eieiii' → 'iiiiii'
4. Rule: To negate a word, change all 'ei' to 'ii'. 'xeeei' → 'xeeii'

Word order: Subject-Object-Verb (SOV)
Vocabulary:
  aache = cat
  xuu = tree
  ma = river
  chadzchiix = stone
  miidzeixxii = fire
  eiachmiidz = child
  adze = runs
  maiicha = sees
  xiix = takes
  dzii = gives
","Apply 'To negate a word, change all 'ei' to 'ii'' to 'dzii'",dzii,transform,,,4
lc_0_1_8,1,learning_curve,"Examples from an alien language (8 examples):

1. 'eim eim xeeei' = 'The star breaks the star'
2. 'xuu ma maiicha' = 'The tree sees the river'
3. Rule: To make a verb past tense, add 'ei' at the beginning. 'xiix' → 'eixiix'
4. 'xuu chadzchiix xeeei' = 'The tree breaks the stone'
5. 'chadzchiix aache eieiii' = 'The stone knows the cat'
6. 'xeieiii eim dzii' = 'The mountain gives the star'
7. 'eiachmiidz xeieiii dzii' = 'The child gives the mountain'
8. Rule: To negate a word, change all 'ei' to 'ii'. 'ma' → 'ma'

Word order: Subject-Object-Verb (SOV)
Vocabulary:
  aache = cat
  xuu = tree
  ma = river
  chadzchiix = stone
  miidzeixxii = fire
  eiachmiidz = child
  adze = runs
  maiicha = sees
  xiix = takes
  dzii = gives
","Apply 'To negate a word, change all 'ei' to 'ii'' to 'dzii'",dzii,transform,,,8
lc_0_1_12,1,learning_curve,"Examples from an alien language (12 examples):

1. 'eiachmiidz eiachmiidz xiix' = 'The child takes the child'
2. 'eim xeieiii xeeei' = 'The star breaks the mountain'
3. 'chadzchiix xeieiii maiicha' = 'The stone sees the mountain'
4. 'miidzeixxii chadzchiix dzii' = 'The fire gives the stone'
5. Rule: To negate a word, change all 'ei' to 'ii'. 'adze' → 'adze'
6. Rule: To make a verb past tense, add 'ei' at the beginning. 'miidzeixxii' → 'eimiidzeixxii'
7. Rule: To make a verb past tense, add 'ei' at the beginning. 'chadzchiix' → 'eichadzchiix'
8. 'chadzchiix xeieiii xiix' = 'The stone takes the mountain'
9. 'ma xuu xiix' = 'The river takes the tree'
10. Rule: To negate a word, change all 'ei' to 'ii'. 'ma' → 'ma'
11. 'eim miidzeixxii xiix' = 'The star takes the fire'
12. 'eim eim adze' = 'The star runs the star'

Word order: Subject-Object-Verb (SOV)
Vocabulary:
  aache = cat
  xuu = tree
  ma = river
  chadzchiix = stone
  miidzeixxii = fire
  eiachmiidz = child
  adze = runs
  maiicha = sees
  xiix = takes
  dzii = gives
","Apply 'To negate a word, change all 'ei' to 'ii'' to 'dzii'",dzii,transform,,,12
zs_0_2_0,2,zero_shot,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
",Is this grammatically correct? 'pab amkruuquudz ebeadz' Answer yes/no.,no,judge,,,
zs_0_2_1,2,zero_shot,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
",Is this grammatically correct? 'epmuu edzquupuu a' Answer yes/no.,no,judge,,,
zs_0_2_2,2,zero_shot,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
",Is this grammatically correct? 'amkruuquudz epmuu eb' Answer yes/no.,yes,judge,,,
zs_0_2_3,2,zero_shot,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
",Translate to English: 'uupebme ebeadz eb',The cat knows the mountain,translate,,,
zs_0_2_4,2,zero_shot,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
",Is this grammatically correct? 'amkruuquudz pab a' Answer yes/no.,yes,judge,,,
zs_0_2_5,2,zero_shot,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
","Apply 'To emphasize a word, repeat its first syllable' to 'pab'",pabpab,transform,,,
zs_0_2_6,2,zero_shot,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
","Apply 'To emphasize a word, repeat its first syllable' to 'quukra'",quuquukra,transform,,,
zs_0_2_7,2,zero_shot,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
",Translate to English: 'kruu ebeadz eb',The cat gives the mountain,translate,,,
zs_0_2_8,2,zero_shot,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
",Translate to English: 'epakr eak ebeadz',The mountain runs the tree,translate,,,
zs_0_2_9,2,zero_shot,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
",Translate to English: 'uupebme ke eb',The cat knows the star,translate,,,
fb_0_2_0,2,feedback,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
","Apply 'To emphasize a word, repeat its first syllable' to 'eb'",ebeb,transform,"Apply 'To make a word plural, add 'a' at the beginning' to 'eak'",aeak,kaea
fb_0_2_1,2,feedback,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
","Apply 'To show possession, add 'dzuuq' at the end' to 'ke'",kedzuuq,transform,"Apply 'To show possession, add 'dzuuq' at the end' to 'epmuu'",epmuudzuuq,quuzduumpe
fb_0_2_2,2,feedback,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
","Apply 'To emphasize a word, repeat its first syllable' to 'pab'",pabpab,transform,"Apply 'To show possession, add 'dzuuq' at the end' to 'epakr'",epakrdzuuq,quuzdrkape
fb_0_2_3,2,feedback,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
","Apply 'To emphasize a word, repeat its first syllable' to 'a'",aa,transform,"Apply 'To emphasize a word, repeat its first syllable' to 'epmuu'",epmepmuu,uumpempe
fb_0_2_4,2,feedback,"Examples from an alien language:

1. 'epakr epmuu eb' = 'The cat runs the river'
2. Rule: To make a word plural, add 'a' at the beginning. 'a' → 'aa'
3. Rule: To show possession, add 'dzuuq' at the end. 'edzquupuu' → 'edzquupuudzuuq'
4. 'amkruuquudz eak pab' = 'The child takes the tree'
5. 'uupebme epmuu a' = 'The fire knows the river'
6. 'uupebme eak eak' = 'The tree knows the tree'
7. 'epakr a pab' = 'The child runs the fire'
8. 'epakr ebeadz ke' = 'The star runs the mountain'
9. 'edzquupuu epmuu qabaqa' = 'The stone sees the river'
10. 'epakr eb qabaqa' = 'The stone runs the cat'
11. Rule: To make a word plural, add 'a' at the beginning. 'ke' → 'ake'
12. Rule: To make a word plural, add 'a' at the beginning. 'kruu' → 'akruu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  eb = cat
  eak = tree
  epmuu = river
  qabaqa = stone
  a = fire
  pab = child
  epakr = runs
  edzquupuu = sees
  amkruuquudz = takes
  kruu = gives
",Is this grammatically correct? 'uupebme a qabaqa' Answer yes/no.,yes,judge,Is this grammatically correct? 'epmuu ke amkruuquudz' Answer yes/no.,no,yes
